target,id,date,flag,user,text
4,1981501153,Sun May 31 09:17:08 PDT 2009,NO_QUERY,EricRoxNow,"Lets C how much more amazing can this week get SRSLY!!  Job, Love, Money, &amp; Gifts, srsly, everything I want &amp; the day is not even over "
4,1981581895,Sun May 31 09:27:30 PDT 2009,NO_QUERY,rachitsu,"Happy Birthday to my best friend, Michelle Wong. &lt;3 "
4,1981676004,Sun May 31 09:39:33 PDT 2009,NO_QUERY,StilettoJill,@Teairra_Monroe It's too early for you to give haters shine TT! 
4,1981801418,Sun May 31 09:55:18 PDT 2009,NO_QUERY,Edy7,Viendo Back to the Future 
4,1981870699,Sun May 31 10:03:38 PDT 2009,NO_QUERY,crissydance,PRETTY PLEASE SAY HI to me! ok.. 
4,1981885369,Sun May 31 10:05:25 PDT 2009,NO_QUERY,paaats,@katyperry woww! i love you! your music is absolutley fantastic! keep it cool! 
4,1981903811,Sun May 31 10:07:40 PDT 2009,NO_QUERY,nihaoheatherXX,"It was cute.... today is her birthday, so he wrote &quot;Will you marry me?&quot; on her birthday cake and stuck the ring in it. "
4,1982050725,Sun May 31 10:25:40 PDT 2009,NO_QUERY,birdeatsbaby,@sabiathus thank you! We had such a fun show!  Now if only the tiny army of marching people in my head would stop... Mishkin x
4,1982483185,Sun May 31 11:17:57 PDT 2009,NO_QUERY,andysedlmeier,@sexyjames i'll make a drinkin break for a while 
4,1982549467,Sun May 31 11:25:54 PDT 2009,NO_QUERY,AceMas21,@Dameunited I never doubted that! 
4,1982618207,Sun May 31 11:34:05 PDT 2009,NO_QUERY,lorrinalexis,Sea of otters and sea lions 
4,1982701153,Sun May 31 11:43:55 PDT 2009,NO_QUERY,dragyn331,Happy second birthday to my baby girl Violet!  yay!
4,1982853837,Sun May 31 12:01:53 PDT 2009,NO_QUERY,humancell,"@twid I thought the 'US People' are the investors, not the government.  But I'm still curious why Obama didn't get his union deal wit ..."
4,1983676319,Sun May 31 13:36:59 PDT 2009,NO_QUERY,GimmeMaurr,getting ready for  work! plans for the night? 
4,1983778207,Sun May 31 13:49:06 PDT 2009,NO_QUERY,jamesallright,Just waking up. Reading orlando vs clevland recaps  see you Lakers in the finals
4,1983795211,Sun May 31 13:51:04 PDT 2009,NO_QUERY,Chaos33176,@Dj_DUNDADA I know bra...if I take his side...arguement with her later &amp; vice versa...but if I stay out...I get the same results  Ima luzr
4,1983879701,Sun May 31 14:00:53 PDT 2009,NO_QUERY,hallinsky,Played 62 3/4 holes this weekend 
4,1984004282,Sun May 31 14:15:15 PDT 2009,NO_QUERY,julieroberts1,@TheDaveMyers I like them all!!  
4,1984187228,Sun May 31 14:36:40 PDT 2009,NO_QUERY,TokioHotelUKST,We heard that TH were played on Capital FM today! This is great news for the UK and we're really excited about it 
4,1984277696,Sun May 31 14:47:28 PDT 2009,NO_QUERY,nyny_vabbyy,@songzyuuup -sonqzz.! 007-11 show me were yahh headd at .!  ocean7 -to much swaqq
4,1984411826,Sun May 31 15:03:25 PDT 2009,NO_QUERY,djmarkm,@Parsifal2 I see in my absence you're still neglecting Toffee ;-). I should be back up &amp; running by end of tomorrow. Toffee will be happy 
4,1985019932,Sun May 31 16:16:03 PDT 2009,NO_QUERY,violetarchie,"i'm back  , i still  go to scool in this month :|"
4,1985049900,Sun May 31 16:19:45 PDT 2009,NO_QUERY,xmiyix,@AteLulu we're on it Ate Lulu! i won't sleep in 2 days. hehehe 
4,1985201772,Sun May 31 16:38:12 PDT 2009,NO_QUERY,GaBillyluv,@skyeatsadriana haha every1 is. lol  Awesome!
4,1985508091,Sun May 31 17:14:17 PDT 2009,NO_QUERY,darkradiance,@Lilylulay You're beautiful both ways Bridget...but I guess for a change curly is interesting.  Take care. 
4,1985543473,Sun May 31 17:18:20 PDT 2009,NO_QUERY,tyler0314,MTV AWARDS!!! 
4,1985735354,Sun May 31 17:40:26 PDT 2009,NO_QUERY,kleachphoto,"didnt get to 100 #caches 2day. Its that time of the month and I am worn out. lol. TMI, right?! "
4,1985820413,Sun May 31 17:50:10 PDT 2009,NO_QUERY,mileyc1fan,haha kristen stewart weraing sneakers with a dress  kool
4,1985875360,Sun May 31 17:56:20 PDT 2009,NO_QUERY,DaveBenjamin,@ksenija You watch sports? Who knew 
4,1986569783,Sun May 31 19:01:03 PDT 2009,NO_QUERY,amandabare,Hangin with the fam watching the office to get them upspeed 
4,1986597477,Sun May 31 19:03:16 PDT 2009,NO_QUERY,arthurbel,@msAB3LLA of course you are! 
4,1986861364,Sun May 31 19:25:25 PDT 2009,NO_QUERY,SweetBea,@MrsNewlywed haha I thought you were too - I could have sworn I got the email saying you were. I was so confused when I couldn't DM you!! 
4,1986966319,Sun May 31 19:35:13 PDT 2009,NO_QUERY,lindseybabiex33,Boreddddd. got my Camera today 
4,1988725265,Sun May 31 23:11:36 PDT 2009,NO_QUERY,Edaro,@astro_127 http://twitpic.com/66o5o - We'd gladly see even more pictures 
4,1988783731,Sun May 31 23:21:49 PDT 2009,NO_QUERY,Chantellios,@kristenstewart9 http://twitpic.com/56a96 - aww how cute  nice to see all the cast are good mates 
4,1988792588,Sun May 31 23:23:22 PDT 2009,NO_QUERY,Whatleydude,Good Morning Every Buddy! 
4,1988936027,Sun May 31 23:49:24 PDT 2009,NO_QUERY,_Allegra,@davidcharvet pls make sure to announce details in advance so that ppl who follow U can catch ur segments! 
4,1988990964,Mon Jun 01 00:00:03 PDT 2009,NO_QUERY,spunky2778,@lucky_chica we will talk 2morrow 
4,1989000097,Mon Jun 01 00:01:30 PDT 2009,NO_QUERY,monton2,is filled with the Holy Spirit 
4,1989001754,Mon Jun 01 00:01:48 PDT 2009,NO_QUERY,LorenLA,"@jenthefangirl No, actually I was trying to see Leonard Nemoy naked in a bathtub.  Spock Prime is one GQMOFO!!!"
4,1989164885,Mon Jun 01 00:33:50 PDT 2009,NO_QUERY,anca_foster,@frankparenteau it kinda morphed into a huge rss feed. me no likey that. i can google stuff as well. 
4,1989183212,Mon Jun 01 00:37:39 PDT 2009,NO_QUERY,geekachu,"@Laird_Attwood A better plan would be to just make the rest of the year awesome! I'll help, I can bring alcohols! "
4,1989307977,Mon Jun 01 01:04:06 PDT 2009,NO_QUERY,ehon,@annamRO yeah got my dates mixed up.  they're in brissie on wed!
4,1989308440,Mon Jun 01 01:04:12 PDT 2009,NO_QUERY,angelakatee,"i am certain that i will fail business tmrw, but its ok cos after itt im seeing my bubby  WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOooo"
4,1989749182,Mon Jun 01 02:40:22 PDT 2009,NO_QUERY,osirisX,@GraphicDZNR The one and only 
4,1989813195,Mon Jun 01 02:54:06 PDT 2009,NO_QUERY,oliviaxxmcfly,oh taylor is shirtless in the new moon trailer 
4,1989871471,Mon Jun 01 03:06:05 PDT 2009,NO_QUERY,GlennW,@empika take it you've seen the leaked PSP GO stuff...more Trico please 
4,1990051934,Mon Jun 01 03:43:14 PDT 2009,NO_QUERY,chully,"Is going to see her 18 months old cousin today, and hopefully we will be going to the beach "
4,1990235740,Mon Jun 01 04:17:30 PDT 2009,NO_QUERY,kaylamayla,Last week of school. Lets make it a good one 
4,1990302340,Mon Jun 01 04:29:26 PDT 2009,NO_QUERY,tash9401,@Lara_Fletcher Yay Ice Cream!! 
4,1990385713,Mon Jun 01 04:43:39 PDT 2009,NO_QUERY,dpeagreendesign,@Erika_is_crazy Thanks  It's available for purchase in my Etsy Shop any time you're ready...
4,1990410821,Mon Jun 01 04:47:52 PDT 2009,NO_QUERY,kitz007,@seoexpertbd yeah checked that.. and that beautiful image .. I thought its going to be a travel search engine 
4,1990437213,Mon Jun 01 04:52:09 PDT 2009,NO_QUERY,curlydena,"2hr drive to Ikea, in the door 5 mins, fire alarm! Oh well, unscheduled sunbathing break "
4,1990525784,Mon Jun 01 05:05:56 PDT 2009,NO_QUERY,ShaunMichael80,Good Morning @BrandiLove @RhyseRichards @NikkiBenz @LichelleMarie  The most beautiful girls on twitter
4,1990814211,Mon Jun 01 05:48:15 PDT 2009,NO_QUERY,Laabeebaaa,"@sheanmalik Thnkyu  ;ahh sounds good...i cant wait to start chilling again, gosh yur lucky lol..neway tc i am ofto revise, hurraay =/"
4,1991035098,Mon Jun 01 06:16:20 PDT 2009,NO_QUERY,Boberyto,I enter my 12th update I get a 13th follower! If i get really popular this could be a problem!! I am deffo not twittering on company time 
4,1991699758,Mon Jun 01 07:30:33 PDT 2009,NO_QUERY,anngeeeee,@tankaide @LiangJun You terrible people.. wait till your own curtains fall off the wall.. 
4,1992201538,Mon Jun 01 08:22:09 PDT 2009,NO_QUERY,Dee423,"keep forgetting 2 get my time sheet 2 payroll &amp; getting yelled at 4 it....U see me EVERY DAY, doesnt that count? silly corporate policies "
4,1992830802,Mon Jun 01 09:23:30 PDT 2009,NO_QUERY,WorkAtHomeSpace,@Ravish30 I remember napping is very important. 
4,1992995500,Mon Jun 01 09:39:42 PDT 2009,NO_QUERY,CaseThompson,@jess2004 Good morning everyone!  Smile and be a positive influence in someones life today!  
4,1993518276,Mon Jun 01 10:30:23 PDT 2009,NO_QUERY,THChicago,#Tokio Hotel homepage in 30 MINUTES!! are we all still alive yes? yes 
4,1993541159,Mon Jun 01 10:32:33 PDT 2009,NO_QUERY,purplefoodie,@ne1else i was sweating it out waiting for my oven to reach 500C - seemed like forever. Used my oven thermometer for the first time 
4,1994996713,Mon Jun 01 12:47:14 PDT 2009,NO_QUERY,DanniBrisk,@divazonefashion I better show up in the first batch next time lol.  YAY let the clebrations begin 
4,1995507190,Mon Jun 01 13:36:03 PDT 2009,NO_QUERY,attempts_to_fly,"I grabbed a baseball cap, my pillow, my ipod, New Moon and a bottle of water. I'm outside on the swing and its a beautiful day "
4,1995764569,Mon Jun 01 14:00:40 PDT 2009,NO_QUERY,Jilleebeen,"I had no idea there were so many Baileys, I've never seen them all in one place.  It was pretty overwhelming! "
4,1995981836,Mon Jun 01 14:20:56 PDT 2009,NO_QUERY,misecia,"Wow!! Got a lot of response over Prima, just for the Twitter icon too "
4,1996022809,Mon Jun 01 14:24:49 PDT 2009,NO_QUERY,Allecia13,@alachia I wish you would do more podcasts  I really enjoyed them. Hearing your thoughts on the Meta (not just WoW) was amazing!
4,1996044194,Mon Jun 01 14:26:51 PDT 2009,NO_QUERY,rachelllford,going home and getting on neopets! hahaha 
4,1996670820,Mon Jun 01 15:29:06 PDT 2009,NO_QUERY,kremstudios,@Rtwitt Cool... 
4,1996730625,Mon Jun 01 15:35:21 PDT 2009,NO_QUERY,dspecial1,"@RAEthoven i would be lying if i say i knew that song, heading to youtube so i can be able to judge ur music choice "
4,1996898134,Mon Jun 01 15:53:27 PDT 2009,NO_QUERY,Chaveeo,@_Jupiter mhhhhhm.I always mix sweet and salty.. 
4,1996915966,Mon Jun 01 15:55:24 PDT 2009,NO_QUERY,Gavinluvbeyonce,@monicadanger OMG whoa so are they going to have you sing...you told me you couldn't sing even though i wud buy your album anyway 
4,1997048572,Mon Jun 01 16:09:40 PDT 2009,NO_QUERY,sinceday1,@coinoprobots you like Remy too?! 
4,1997157766,Mon Jun 01 16:21:20 PDT 2009,NO_QUERY,p_r_a_t_i_k,Is in &quot;fine form&quot; 
4,1997233278,Mon Jun 01 16:29:24 PDT 2009,NO_QUERY,SammieGoddard,@Rachelfurner love it Rach! Your life is so rock star! 
4,1997855037,Mon Jun 01 17:34:21 PDT 2009,NO_QUERY,simplyabbey,I just fixed my myspace profile  http://www.myspace.com/simplyabbey
4,1998025080,Mon Jun 01 17:51:58 PDT 2009,NO_QUERY,leonnea,@jpetroroy US Weekly is my guilty pleasure reading material when flying. I stock up before getting on the plane. 
4,1998735785,Mon Jun 01 19:02:27 PDT 2009,NO_QUERY,MyInnerCougar,@BlowhornOz good 
4,1998983278,Mon Jun 01 19:26:52 PDT 2009,NO_QUERY,ColleenLindsay,@mfmakichen Smart-ass questions are also welcome! 
4,1999024192,Mon Jun 01 19:30:52 PDT 2009,NO_QUERY,Bopsicle,Yes!!!! My man is the new U.S. Champion     
4,1999552187,Mon Jun 01 20:25:05 PDT 2009,NO_QUERY,WowitsHeather,@DanaDazed Lol Thank you 
4,1999667653,Mon Jun 01 20:36:53 PDT 2009,NO_QUERY,zekeshocks,@yygallvox thanks! eri it is. but eri and yoko is a cute couple too. 
4,1999818433,Mon Jun 01 20:52:49 PDT 2009,NO_QUERY,SherletaG,@thelovelytashap Will do Tasha P!  
4,2000350477,Mon Jun 01 21:55:45 PDT 2009,NO_QUERY,dancer__08,@Miss_Jennyy love your new profile picture! PS are those glasses from a 3D movie you went to? ;) haha it looks like it! 
4,2000429393,Mon Jun 01 22:05:46 PDT 2009,NO_QUERY,djxdanga,"YESSSSSSSS!  WOOO, EFF YES! GET EM BABY!"
4,2000864989,Mon Jun 01 23:10:11 PDT 2009,NO_QUERY,bunnykathedral,@theBerri i heart that pic 
4,2000876964,Mon Jun 01 23:12:08 PDT 2009,NO_QUERY,kansaswriter,@uppington I love going to bed with a sense of what I'll be writing tomorrow. 
4,2000903514,Mon Jun 01 23:16:33 PDT 2009,NO_QUERY,writingmother,"@C_DIG Hey, lookie... Bill44 is trending.... must be more Albertans on tonight! "
4,2000948142,Mon Jun 01 23:24:13 PDT 2009,NO_QUERY,Quriouszee,@sammiegirl79 wow going to paris? I have always wanted to visit the city! Your princess is so lucky 
4,2001041848,Mon Jun 01 23:40:23 PDT 2009,NO_QUERY,nazroll,"on d flipside, health downtime is very good thing. i get to clean my room "
4,2001099556,Mon Jun 01 23:50:22 PDT 2009,NO_QUERY,xxcharlx,morning im ready and raring to go for this exam but im more excited for the wonderful girls aloud 
4,2001112619,Mon Jun 01 23:52:45 PDT 2009,NO_QUERY,annabanenes,@KrisAllenmusic Hey Kris! When are you planning to visit the Philippines? It will be great if you and Adam will have a concert here. 
4,2001278781,Tue Jun 02 00:22:29 PDT 2009,NO_QUERY,countrylovin8,wish i automatically knew how to work everything on Ms. ALICE MAC 
4,2001477843,Tue Jun 02 01:00:57 PDT 2009,NO_QUERY,CandyFlip78,Bing it's BINGO. I like it so far 
4,2001516429,Tue Jun 02 01:08:34 PDT 2009,NO_QUERY,Sivsaysthis,aww I guess twitter is messed up on my phone so I havent been on..:p what's everyone upto? Dodgers were sick today 
4,2001517693,Tue Jun 02 01:08:50 PDT 2009,NO_QUERY,MGMarts,@moreMirthquake congrats 
4,2001568635,Tue Jun 02 01:19:10 PDT 2009,NO_QUERY,louiseorfila,"just been for a run in the sun, it was so fun! ;) off to meet with my production team! "
4,2001724325,Tue Jun 02 01:51:18 PDT 2009,NO_QUERY,Lamaldo78,Heading out to Falkirk town centre to try on a kilt for my brothers wedding.  Then on to Callander Park for a walk and a picnic 
4,2001741519,Tue Jun 02 01:55:01 PDT 2009,NO_QUERY,EyahBabe,I'll be back later.. Im'ma nap first.  later shawty's!
4,2001761602,Tue Jun 02 01:59:19 PDT 2009,NO_QUERY,Leylaaa_x3,my brother is ominously quiet .. :S 
4,2001867236,Tue Jun 02 02:20:57 PDT 2009,NO_QUERY,fud54,@SharonSmiles got some. Asked if a could get some and he said yes 
4,2001896507,Tue Jun 02 02:27:11 PDT 2009,NO_QUERY,raoul3650,@saritaonline Strange but I kinda miss her too after seeing her in videos uploaded by you. Goodbye Selena...xoxo 
4,2002044982,Tue Jun 02 02:57:40 PDT 2009,NO_QUERY,catbooth,@tommcfly http://twitpic.com/6g55n - this one pleaseee 
4,2002052264,Tue Jun 02 02:59:12 PDT 2009,NO_QUERY,danyall,"Anyone want to go to Thorpe Park on Thursday, half price - let me know! "
4,2002092856,Tue Jun 02 03:07:02 PDT 2009,NO_QUERY,lonelycoo,Downloading a 65MB app OTA on my iPhone. Jailbreak win 
4,2002164366,Tue Jun 02 03:21:28 PDT 2009,NO_QUERY,grimreaperess,"@Marawitch Freshmeat intake isn't until July, and you don't have to be able to skate, I couldn't when I started. "
4,2002215632,Tue Jun 02 03:31:47 PDT 2009,NO_QUERY,xLalala_Laandx3,Try to learn French 
4,2002658690,Tue Jun 02 04:49:51 PDT 2009,NO_QUERY,reeyolicious,@twitt3rbug did he do his string dance? 
4,2002752650,Tue Jun 02 05:04:20 PDT 2009,NO_QUERY,luckyabhishek,I want wave 
4,2003094265,Tue Jun 02 05:52:00 PDT 2009,NO_QUERY,missprisslcg,Drinking coffee....yummy 
4,2003143761,Tue Jun 02 05:58:12 PDT 2009,NO_QUERY,remez,@davidtab cool  and today is Tuesday.
4,2003177739,Tue Jun 02 06:02:10 PDT 2009,NO_QUERY,vegan_sarnie,@ratgirl77 Good question! I think @rolandrat's only got two sewers though. 
4,2003206569,Tue Jun 02 06:05:33 PDT 2009,NO_QUERY,kholladay,"Am I eavesdropping, or just witnessing?    The former I think.  Lovin' it tho.  New role for me.  I'm usually the one talking!"
4,2003334352,Tue Jun 02 06:20:35 PDT 2009,NO_QUERY,CathyAnne,@jack_love http://twitpic.com/6g8es - awww you guys look great .. I'm sure you were blessed at the awards 
4,2003600316,Tue Jun 02 06:49:35 PDT 2009,NO_QUERY,asfaq,@krist0ph3r Bizarre! Did u put the bowl right in the centre of the micro or slightly off-centre. Off-centre heats the whole dish evenly 
4,2003744685,Tue Jun 02 07:04:30 PDT 2009,NO_QUERY,cnlynda,Last night I won 6 out of 6 games of darts. It was a good night 
4,2004046551,Tue Jun 02 07:34:46 PDT 2009,NO_QUERY,orangepatch,@borly d na pala apples?  how are you na borly? still shooting? 
4,2004306265,Tue Jun 02 07:59:57 PDT 2009,NO_QUERY,RachBiernacka,"@Cris_Most hey, got the table for 4 of us, from 10pm, just a small table hence the cheaper Â£50 per head  and fuck you its hot"
4,2004491042,Tue Jun 02 08:17:00 PDT 2009,NO_QUERY,postmadonna,@jordanknight What did they used to say about the green ones again? 
4,2004636451,Tue Jun 02 08:30:34 PDT 2009,NO_QUERY,Aur1,@Natazzz Oh yeah way better! 
4,2004969603,Tue Jun 02 09:01:09 PDT 2009,NO_QUERY,agaaa,Desperate housewives! 
4,2005904858,Tue Jun 02 10:21:28 PDT 2009,NO_QUERY,NeZ_Talk,I'm very amused by the latest tweets I got *lol* .. @DrTBrennan discussing @AgentSullivans features *lmao* .. couldn't be any funnier 
4,2006653986,Tue Jun 02 11:29:10 PDT 2009,NO_QUERY,jessw61,I am *SO EXCITED* that I get to have dinner with my husband tonight.  It's been FAR too long. 
4,2006987952,Tue Jun 02 11:58:53 PDT 2009,NO_QUERY,triff,"@5tu looking forward to it, she kicked ass on both MotorStorms "
4,2007110837,Tue Jun 02 12:09:45 PDT 2009,NO_QUERY,honey_toosh,@LovinJK4Ever http://twitpic.com/6hazc - Why don't you like it? How mad was Heather that she wasn't in Donnie's lap?   BTW- What do al ...
4,2009050903,Tue Jun 02 15:04:18 PDT 2009,NO_QUERY,yessi_b,@aschaar  I dont graduate til the 21st...get this...on Father's Day...Boo
4,2009941821,Tue Jun 02 16:32:20 PDT 2009,NO_QUERY,PrettyE,"@spanishbLiss If I could only do my nails...But, I don't they would turn out as pretty!  CUTE"
4,2010588136,Tue Jun 02 17:38:04 PDT 2009,NO_QUERY,dokkenator,@mcampanella - travel agents?? let me know if you also find any good discounts on 8-track cassettes or carbon paper 
4,2011847159,Tue Jun 02 19:39:44 PDT 2009,NO_QUERY,themattscott,@thechrismartz Probably just like my twitter call. 
4,2012275136,Tue Jun 02 20:21:56 PDT 2009,NO_QUERY,sarahmargaret_,@MorganRatcliffe family trip (but all of the cool family) i can't wait  but i warm beach vacation won't be the same without yoou!
4,2012971066,Tue Jun 02 21:39:01 PDT 2009,NO_QUERY,jennifervides,@calvinfleming do you really want me to ask? lol 
4,2013356899,Tue Jun 02 22:29:03 PDT 2009,NO_QUERY,Angie_Go84,Nite everybody. Pleasant dreams.  
4,2013375336,Tue Jun 02 22:31:34 PDT 2009,NO_QUERY,ShakespeareF,@snipeyhead - &quot;Douchebaggery&quot; happens to be my favorite &quot;douchebag&quot; variation. 
4,2013632278,Tue Jun 02 23:09:43 PDT 2009,NO_QUERY,poltri,shares http://tinyurl.com/r3wgbj pasta with spicy tuna for lunch  http://plurk.com/p/y1tw4
4,2013682867,Tue Jun 02 23:17:40 PDT 2009,NO_QUERY,Cobras_Stoney,good morning  [08:17 am in Germany] I'm ill &gt;.&lt;
4,2013731714,Tue Jun 02 23:25:31 PDT 2009,NO_QUERY,jadeepops,omg cant wait to get sims 3 
4,2013961296,Wed Jun 03 00:03:46 PDT 2009,NO_QUERY,sara0421,"NOOO!!! D: 13 days left, and then, my cell is mine again! "
4,2014146618,Wed Jun 03 00:35:55 PDT 2009,NO_QUERY,TheRell,@_shanika_ Hey 
4,2014202675,Wed Jun 03 00:46:23 PDT 2009,NO_QUERY,davethorne,Off to London this evening. Any suggestions for something to do Thursday evening? Preferrably cheap 
4,2014254737,Wed Jun 03 00:56:10 PDT 2009,NO_QUERY,gordon_martin,"@SteveTallamy I like this Steve, you make a very valid point here, and well put "
4,2014298508,Wed Jun 03 01:04:16 PDT 2009,NO_QUERY,swannny,Tried a different route to work today! Well impressed! 
4,2014398095,Wed Jun 03 01:23:55 PDT 2009,NO_QUERY,Loudie,WooHoo my new mobile has arrived 
4,2014408046,Wed Jun 03 01:25:50 PDT 2009,NO_QUERY,Miss_Becca,@shaundiviney drama queen 
4,2014438852,Wed Jun 03 01:31:55 PDT 2009,NO_QUERY,DoctorMN,"Just bought a new synthesizer for my Goth Industrial experiments. Going to try some very harsh tunes today, a la German style "
4,2014449539,Wed Jun 03 01:34:07 PDT 2009,NO_QUERY,almostinfamous,@remzology added 
4,2014651246,Wed Jun 03 02:14:04 PDT 2009,NO_QUERY,josie_barnes,"@dugone That would just be typical when you have a new bike for the weather to turn! Its ok, i see blue sky now so im happy! "
4,2014822093,Wed Jun 03 02:48:08 PDT 2009,NO_QUERY,hypnophil,@lamunro yes it's been hard here as well - sun bathing that is lol 
4,2014979990,Wed Jun 03 03:19:14 PDT 2009,NO_QUERY,iaminfinite,becoming a redhead again 
4,2015096343,Wed Jun 03 03:41:17 PDT 2009,NO_QUERY,LFinteriors,"Beautiful sunny morning, enjoy the day "
4,2015105907,Wed Jun 03 03:43:09 PDT 2009,NO_QUERY,laizaislove,says good evening plurkies!  http://plurk.com/p/y3vzl
4,2015139064,Wed Jun 03 03:49:18 PDT 2009,NO_QUERY,Kat_04071991,"Running late today, I got distracted by the suite life of zack and cody  Im making pasta and tuna then I'm off to work xxx"
4,2015160760,Wed Jun 03 03:53:07 PDT 2009,NO_QUERY,lindsaymallen,&quot;Hump Day&quot; can be challenging; what are YOU going to do to make sure this is a good day? 
4,2015529453,Wed Jun 03 04:54:14 PDT 2009,NO_QUERY,saulkza,"@philly_girl I must say, I'm not enjoying this new layout "
4,2015555612,Wed Jun 03 04:58:15 PDT 2009,NO_QUERY,NadiaNV,@lukaswinn hahaha I know LOL I will actually  so y'all can see my babyall cleaned off!
4,2016157533,Wed Jun 03 06:16:31 PDT 2009,NO_QUERY,ZOMGGrimmi,"...I just lost the game, folks.  I love you all too."
4,2016250706,Wed Jun 03 06:26:52 PDT 2009,NO_QUERY,sward3,"Cool, rainy day but that's okay. I have lots of inside things I should get done &amp; if the sun was shining I would want to be outside "
4,2016284498,Wed Jun 03 06:30:29 PDT 2009,NO_QUERY,wackywednesday,Just launched the new Wacky Wednesday Sale. Easy turnkey website in a HOT niche at a &quot;wacky&quot; price.     http://ezclik.com/is/easyturnkey
4,2016364465,Wed Jun 03 06:38:56 PDT 2009,NO_QUERY,astribelza,"@delisyaputri baik buruk nih ahha bsk aku exam baby, aduuh doain aku yaa hihiih smg bsk aku bs ngerjain soal dng baik amin amin  thanks ya"
4,2016870457,Wed Jun 03 07:29:42 PDT 2009,NO_QUERY,therikrakshop,"@BoutiqueKarma @crossmyheartjwl @Chloejessica @buttercupbloom @alexandrakeller thanks for the giveaway tweets, nicies! "
4,2016938908,Wed Jun 03 07:36:10 PDT 2009,NO_QUERY,Darknightstar,I love when the clouds look like they were made with a paint brush 
4,2017641462,Wed Jun 03 08:43:14 PDT 2009,NO_QUERY,saritaonline,"@gschan Keloid on chest = accumulated phlegm maybe. No, im sure. Get well soon. "
4,2018618058,Wed Jun 03 10:14:43 PDT 2009,NO_QUERY,MrAndyPuppy,@GameHouse doing well. Just been busy running Imagine Cup competition stuff and reviewing some big games like inFAMOUS and Red Faction. 
4,2030740353,Thu Jun 04 08:48:49 PDT 2009,NO_QUERY,vannyyy,going around nudging people. it's amusing 
4,2030758919,Thu Jun 04 08:50:27 PDT 2009,NO_QUERY,Lesley_M,@jaybranch Iâm honored! Thank you! 
4,2031189459,Thu Jun 04 09:27:42 PDT 2009,NO_QUERY,geechee_girl,"@freshbooks thanks  that way it would factor it in on top of total 4 client if choose online payment, but wouldn't if choose check"
4,2032187822,Thu Jun 04 10:53:58 PDT 2009,NO_QUERY,shanajaca,@tomfelton i was wondering how is the new hair? Is it very different or just bleached lol  XX
4,2032718739,Thu Jun 04 11:40:03 PDT 2009,NO_QUERY,mynamesjonn,i am in a creative mood today  yay finally..maybe ill get some layouts made
4,2039672624,Thu Jun 04 22:31:18 PDT 2009,NO_QUERY,Paullebars,"@nymedium you get the card &quot;Solitude&quot; time to renew your soul. Ur higher self is guiding u. Connect w nature, spend time contimplating. "
4,2039936347,Thu Jun 04 23:11:24 PDT 2009,NO_QUERY,janettegomez,sleeping while its raining outside is one of my fave things to do 
4,2044193595,Fri Jun 05 09:00:20 PDT 2009,NO_QUERY,POSTALinPHOENIX,@yourfallenangel i'm proud of u baby. I'm sure this first week will be the hardest  ur doin great!
4,2044311471,Fri Jun 05 09:10:26 PDT 2009,NO_QUERY,JoJoS827,"Got my haircut, went for a run with Bella....now waiting to go golfing. I love being home! "
4,2044312558,Fri Jun 05 09:10:31 PDT 2009,NO_QUERY,mellymel10,good morning 
4,2045053645,Fri Jun 05 10:10:13 PDT 2009,NO_QUERY,kramirezthompso,@WeightWatcher20 It is good to see you back on track. I actually had to get back on track also.  What do you normally eat at breakfast?
4,2045753795,Fri Jun 05 11:11:11 PDT 2009,NO_QUERY,smdempsey,@pironio Indeed. It's a matter of how you spread it and what you grow with it. 
4,2046823451,Fri Jun 05 12:44:42 PDT 2009,NO_QUERY,crash_andburn,"Bored and assignmentless, someone should talk to me "
4,2048071428,Fri Jun 05 14:37:06 PDT 2009,NO_QUERY,imwearingboxers,I am just messing around with twitter... trying to see what it's about 
4,2048224057,Fri Jun 05 14:51:30 PDT 2009,NO_QUERY,ZuriNayeem,"#FollowFriday @ThaWiz @SoulMafia @robromoni @diablocody @iamrickyboy @stephjonesmusic why? cause they're all the shit, that's why! "
4,2048304752,Fri Jun 05 14:59:24 PDT 2009,NO_QUERY,lindseybox,@beaujns I don't like to keep my fans waiting. 
4,2048596872,Fri Jun 05 15:27:38 PDT 2009,NO_QUERY,Zunii,i feel so much better..just got out of the shower  going to hang out w/ my favs!
4,2048658930,Fri Jun 05 15:33:41 PDT 2009,NO_QUERY,bluefur,@BeckyWilson27 
4,2048966196,Fri Jun 05 16:04:13 PDT 2009,NO_QUERY,TopherrPOP,"I do believe, in some parts of the world it is still naked friday  http://tinyurl.com/py4z2a"
4,2049185787,Fri Jun 05 16:26:42 PDT 2009,NO_QUERY,ShaksprGal,@playshakespeare Oxfordddd 
4,2049205991,Fri Jun 05 16:28:50 PDT 2009,NO_QUERY,SashaMari,@YoungQ wats up..you know how we do..a tornado could come throught that show we would hold on to a pole and keep watching the show 
4,2049459514,Fri Jun 05 16:55:08 PDT 2009,NO_QUERY,bbbbailey,schools over for me! whooo hoooo  i'm stoked on that !! off to kauai on sunday...
4,2049614871,Fri Jun 05 17:11:24 PDT 2009,NO_QUERY,stu_art_ist,@littlefishey LOL..... you need a FURMINATOR 
